file	obj	time	gap	valid
output/CMSA1/ga-d-ls-n-fixed/100_10_10_1000_ga.out	73291.6320	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_100_ga.out	69815.7030	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_200_ga.out	71438.8370	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_300_ga.out	74854.6080	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_400_ga.out	71781.1160	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_500_ga.out	70704.3970	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_600_ga.out	72958.1130	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_700_ga.out	75624.2160	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_800_ga.out	74388.8910	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_10_900_ga.out	74423.7630	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_1000_ga.out	94245.5090	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_100_ga.out	92331.2180	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_200_ga.out	88023.7790	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_300_ga.out	92043.6890	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_400_ga.out	91622.3780	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_500_ga.out	93558.9350	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_600_ga.out	91144.1220	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_700_ga.out	88734.1650	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_800_ga.out	93614.1120	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_20_900_ga.out	93945.6190	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_1000_ga.out	15553.0100	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_100_ga.out	18526.3820	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_200_ga.out	15562.1620	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_300_ga.out	18282.3500	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_400_ga.out	15549.9600	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_500_ga.out	15562.1600	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_600_ga.out	15556.0580	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_700_ga.out	18273.1940	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_800_ga.out	18276.2460	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_2_900_ga.out	15556.0560	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_1000_ga.out	50307.8660	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_100_ga.out	48897.7050	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_200_ga.out	52255.6730	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_300_ga.out	48234.5060	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_400_ga.out	52601.5110	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_500_ga.out	49483.3600	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_600_ga.out	48915.9840	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_700_ga.out	53393.2360	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_800_ga.out	47926.6410	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_10_5_900_ga.out	52367.3360	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_1000_ga.out	136506.9270	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_100_ga.out	138764.5290	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_200_ga.out	135776.3650	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_300_ga.out	136124.0080	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_400_ga.out	135214.2300	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_500_ga.out	132651.6530	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_600_ga.out	135046.3430	1200	0	1
output/CMSA1/ga-d-ls-n-fixed/100_20_10_700_ga.out	136695.8070	1200	0	1
