file	obj	time	gap	valid
output/CMSA1/vns-d-1800-k20/40_10_20_1000_vns.out	113045.2590	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_100_vns.out	115677.4160	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_200_vns.out	110265.5720	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_300_vns.out	113245.1520	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_400_vns.out	111104.7950	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_500_vns.out	110134.4180	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_600_vns.out	114439.7670	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_700_vns.out	117237.3220	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_800_vns.out	109027.2140	1800	0	1
output/CMSA1/vns-d-1800-k20/40_10_20_900_vns.out	118325.4550	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_1000_vns.out	142112.2520	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_100_vns.out	138982.1670	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_200_vns.out	138362.6360	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_300_vns.out	135032.4860	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_400_vns.out	137424.0580	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_500_vns.out	133096.1820	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_600_vns.out	132582.0650	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_700_vns.out	140760.4020	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_800_vns.out	134384.7180	1800	0	1
output/CMSA1/vns-d-1800-k20/40_20_20_900_vns.out	130652.8030	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_1000_vns.out	79231.3720	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_100_vns.out	79231.3720	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_200_vns.out	78939.9800	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_300_vns.out	80592.1870	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_400_vns.out	79036.3480	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_500_vns.out	79231.3720	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_600_vns.out	79036.3480	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_700_vns.out	86969.5800	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_800_vns.out	82836.5190	1800	0	1
output/CMSA1/vns-d-1800-k20/40_5_20_900_vns.out	82034.2850	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_1000_vns.out	112921.3590	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_100_vns.out	112935.7400	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_200_vns.out	117918.6440	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_300_vns.out	106881.8690	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_400_vns.out	109453.4210	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_500_vns.out	117221.3320	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_600_vns.out	128637.3210	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_700_vns.out	120700.8370	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_800_vns.out	125725.2060	1800	0	1
output/CMSA1/vns-d-1800-k20/50_10_20_900_vns.out	112894.3330	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_1000_vns.out	149349.8760	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_100_vns.out	148705.3150	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_200_vns.out	149144.9450	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_300_vns.out	150100.4070	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_400_vns.out	147362.2300	1800	0	1
