file	obj	time	gap
output/CMSA1/alg-0-a/100_10_10_0.out	98623.664000	1200.003366	0
output/CMSA1/alg-0-a/100_10_20_0.out	132087.743000	1200.025296	0
output/CMSA1/alg-0-a/100_10_2_0.out	16001.935000	1199.914917	0
output/CMSA1/alg-0-a/100_10_5_0.out	61770.820000	1199.995649	0
output/CMSA1/alg-0-a/100_20_10_0.out	147454.479000	1200.018203	0
output/CMSA1/alg-0-a/100_20_20_0.out	172979.877000	1200.018541	0
output/CMSA1/alg-0-a/100_20_2_0.out	55236.884000	1199.999849	0
output/CMSA1/alg-0-a/100_20_5_0.out	126688.638000	1200.000535	0
output/CMSA1/alg-0-a/100_2_10_0.out	6818.039000	1199.993441	0
output/CMSA1/alg-0-a/100_2_20_0.out	12383.081000	1130.259439	0
output/CMSA1/alg-0-a/100_2_2_0.out	17.482386	1200.003279	0
output/CMSA1/alg-0-a/100_2_5_0.out	1450.265000	1199.999354	0
output/CMSA1/alg-0-a/100_5_10_0.out	47967.644000	1199.994979	0
output/CMSA1/alg-0-a/100_5_20_0.out	83216.583000	1200.006508	0
output/CMSA1/alg-0-a/100_5_2_0.out	2447.591000	1200.010273	0
output/CMSA1/alg-0-a/100_5_5_0.out	17114.341000	1199.994047	0
output/CMSA1/alg-0-a/30_10_10_0.out	82943.184000	1199.921959	0
output/CMSA1/alg-0-a/30_10_20_0.out	116356.163000	1199.944774	0
output/CMSA1/alg-0-a/30_10_2_0.out	35838.597000	29.729943	0
output/CMSA1/alg-0-a/30_10_5_0.out	62020.545000	1199.999680	0
output/CMSA1/alg-0-a/30_20_10_0.out	127503.619000	1199.856348	0
output/CMSA1/alg-0-a/30_20_20_0.out	142970.615000	1199.878202	0
output/CMSA1/alg-0-a/30_20_2_0.out	78879.971000	20.222232	0
output/CMSA1/alg-0-a/30_20_5_0.out	112679.313000	1199.969463	0
output/CMSA1/alg-0-a/30_2_10_0.out	15805.822000	1139.563180	0
output/CMSA1/alg-0-a/30_2_20_0.out	62110.281000	1197.889252	0
output/CMSA1/alg-0-a/30_2_2_0.out	10.719000	1200.003563	0
output/CMSA1/alg-0-a/30_2_5_0.out	1356.036000	1200.002682	0
output/CMSA1/alg-0-a/30_5_10_0.out	50024.911000	1199.993268	0
output/CMSA1/alg-0-a/30_5_20_0.out	90730.863000	1199.999984	0
output/CMSA1/alg-0-a/30_5_2_0.out	2027.599000	73.485673	0
output/CMSA1/alg-0-a/30_5_5_0.out	21117.612000	442.018428	0
output/CMSA1/alg-0-a/40_10_10_0.out	78817.541000	1199.994248	0
output/CMSA1/alg-0-a/40_10_20_0.out	99640.508000	1199.975234	0
output/CMSA1/alg-0-a/40_10_2_0.out	16516.276000	525.322636	0
output/CMSA1/alg-0-a/40_10_5_0.out	70495.570000	1199.946551	0
output/CMSA1/alg-0-a/40_20_10_0.out	138342.634000	1199.946934	0
output/CMSA1/alg-0-a/40_20_20_0.out	126562.158000	1199.869562	0
output/CMSA1/alg-0-a/40_20_2_0.out	63771.744000	522.973829	0
output/CMSA1/alg-0-a/40_20_5_0.out	116379.918000	1199.987817	0
output/CMSA1/alg-0-a/40_2_10_0.out	6705.191000	1199.843816	0
output/CMSA1/alg-0-a/40_2_20_0.out	35259.236000	1200.001562	0
output/CMSA1/alg-0-a/40_2_2_0.out	28.674000	1199.893754	0
output/CMSA1/alg-0-a/40_2_5_0.out	2983.119000	1199.931291	0
