file	obj	time	gap
output/CMSA1/alg-1-d/100_10_10_1.out	111422.231000	1199.670123	0
output/CMSA1/alg-1-d/100_10_20_1.out	123987.265000	1200.125656	0
output/CMSA1/alg-1-d/100_10_2_1.out	16513.219000	1199.437642	0
output/CMSA1/alg-1-d/100_10_5_1.out	70296.576000	1199.776684	0
output/CMSA1/alg-1-d/100_20_10_1.out	158437.855000	1199.835525	0
output/CMSA1/alg-1-d/100_20_20_1.out	193672.780000	1200.101089	0
output/CMSA1/alg-1-d/100_20_2_1.out	49561.242000	1195.924074	0
output/CMSA1/alg-1-d/100_20_5_1.out	112999.044000	1198.760322	0
output/CMSA1/alg-1-d/100_2_10_1.out	7122.447000	972.623953	0
output/CMSA1/alg-1-d/100_2_20_1.out	16311.439000	1195.328007	0
output/CMSA1/alg-1-d/100_2_2_1.out	1.530524	1198.655499	0
output/CMSA1/alg-1-d/100_2_5_1.out	1275.435000	1198.451176	0
output/CMSA1/alg-1-d/100_5_10_1.out	59122.407000	1199.914216	0
output/CMSA1/alg-1-d/100_5_20_1.out	81656.147000	1200.008478	0
output/CMSA1/alg-1-d/100_5_2_1.out	3778.694000	1199.355201	0
output/CMSA1/alg-1-d/100_5_5_1.out	24048.758000	1199.482292	0
output/CMSA1/alg-1-d/30_10_10_1.out	93309.377000	1199.924946	0
output/CMSA1/alg-1-d/30_10_20_1.out	127270.932000	1199.981509	0
output/CMSA1/alg-1-d/30_10_2_1.out	27913.194000	6.315937	0
output/CMSA1/alg-1-d/30_10_5_1.out	65629.967000	1199.968976	0
output/CMSA1/alg-1-d/30_20_10_1.out	135299.974000	1200.034678	0
output/CMSA1/alg-1-d/30_20_20_1.out	154298.110000	1200.296574	0
output/CMSA1/alg-1-d/30_20_2_1.out	86948.525000	10.660392	0
output/CMSA1/alg-1-d/30_20_5_1.out	115617.832000	1199.968806	0
output/CMSA1/alg-1-d/30_2_10_1.out	15460.745000	916.396215	0
output/CMSA1/alg-1-d/30_2_20_1.out	65185.379000	201.987929	0
output/CMSA1/alg-1-d/30_2_2_1.out	33.359000	219.677609	0
output/CMSA1/alg-1-d/30_2_5_1.out	1289.324000	348.352327	0
output/CMSA1/alg-1-d/30_5_10_1.out	52348.676000	1151.541596	0
output/CMSA1/alg-1-d/30_5_20_1.out	108556.435000	1199.972369	0
output/CMSA1/alg-1-d/30_5_2_1.out	5067.523000	59.727096	0
output/CMSA1/alg-1-d/30_5_5_1.out	25263.452000	683.001189	0
output/CMSA1/alg-1-d/40_10_10_1.out	98571.374000	1199.971947	0
output/CMSA1/alg-1-d/40_10_20_1.out	120001.274000	1200.097956	0
output/CMSA1/alg-1-d/40_10_2_1.out	17717.383000	411.042202	0
output/CMSA1/alg-1-d/40_10_5_1.out	71615.831000	1199.978579	0
output/CMSA1/alg-1-d/40_20_10_1.out	149060.450000	1200.105673	0
output/CMSA1/alg-1-d/40_20_20_1.out	149245.563000	1200.377877	0
output/CMSA1/alg-1-d/40_20_2_1.out	66769.009000	266.379711	0
output/CMSA1/alg-1-d/40_20_5_1.out	127023.605000	1199.949361	0
output/CMSA1/alg-1-d/40_2_10_1.out	7661.001000	1199.999851	0
output/CMSA1/alg-1-d/40_2_20_1.out	31261.962000	1199.986698	0
output/CMSA1/alg-1-d/40_2_2_1.out	5.423000	1200.006802	0
output/CMSA1/alg-1-d/40_2_5_1.out	1763.899000	1199.994549	0
output/CMSA1/alg-1-d/40_5_10_1.out	59834.428000	1199.905472	0
output/CMSA1/alg-1-d/40_5_20_1.out	78961.353000	1200.007072	0
output/CMSA1/alg-1-d/40_5_2_1.out	4072.443000	1199.958108	0
output/CMSA1/alg-1-d/40_5_5_1.out	22216.136000	1199.868280	0
output/CMSA1/alg-1-d/500_10_10_1.out	106866.732000	1200.089582	0
output/CMSA1/alg-1-d/500_10_20_1.out	136702.733000	1199.972868	0
output/CMSA1/alg-1-d/500_10_2_1.out	19894.967000	1058.060673	0
output/CMSA1/alg-1-d/500_10_5_1.out	61604.972000	1188.446854	0
output/CMSA1/alg-1-d/500_20_10_1.out	161578.316000	1200.637498	0
output/CMSA1/alg-1-d/500_20_20_1.out	286637.782000	1202.353982	0
output/CMSA1/alg-1-d/500_20_2_1.out	61550.912000	1199.137935	0
output/CMSA1/alg-1-d/500_20_5_1.out	122839.591000	1171.668412	0
output/CMSA1/alg-1-d/500_2_10_1.out	3152.869000	1157.454556	0
output/CMSA1/alg-1-d/500_2_20_1.out	12263.450000	1199.866055	0
output/CMSA1/alg-1-d/500_2_2_1.out	3.710989	1199.685363	0
output/CMSA1/alg-1-d/500_2_5_1.out	1021.425000	1195.691151	0
output/CMSA1/alg-1-d/500_5_10_1.out	44819.075000	1199.686710	0
output/CMSA1/alg-1-d/500_5_20_1.out	84949.784000	1200.354708	0
output/CMSA1/alg-1-d/500_5_2_1.out	2667.305000	1195.300002	0
output/CMSA1/alg-1-d/500_5_5_1.out	20581.337000	1181.723319	0
output/CMSA1/alg-1-d/50_10_10_1.out	98890.081000	1199.747111	0
output/CMSA1/alg-1-d/50_10_20_1.out	135516.431000	1199.557925	0
output/CMSA1/alg-1-d/50_10_2_1.out	15369.009000	1198.940408	0
output/CMSA1/alg-1-d/50_10_5_1.out	81548.324000	1179.833425	0
output/CMSA1/alg-1-d/50_20_10_1.out	154697.180000	1199.387323	0
output/CMSA1/alg-1-d/50_20_20_1.out	171997.321000	1200.241621	0
output/CMSA1/alg-1-d/50_20_2_1.out	48281.499000	1199.488798	0
output/CMSA1/alg-1-d/50_20_5_1.out	123446.106000	1198.667509	0
output/CMSA1/alg-1-d/50_2_10_1.out	7670.371000	1199.659421	0
output/CMSA1/alg-1-d/50_2_20_1.out	32300.016000	1199.619213	0
output/CMSA1/alg-1-d/50_2_2_1.out	9.342000	1199.741785	0
output/CMSA1/alg-1-d/50_2_5_1.out	2234.212000	1197.609394	0
output/CMSA1/alg-1-d/50_5_10_1.out	53879.439000	1199.639485	0
output/CMSA1/alg-1-d/50_5_20_1.out	86427.424000	1199.645729	0
output/CMSA1/alg-1-d/50_5_2_1.out	4456.321000	1199.861525	0
output/CMSA1/alg-1-d/50_5_5_1.out	32922.190000	1199.972231	0
