file	obj	time	gap	valid
100_10_10	97097.375000	1199.950107	0	0
100_10_20	130546.437500	1199.988205	0	0
100_10_2	16001.250000	1199.897324	0	0
100_10_5	61770.875000	1199.969415	0	0
100_20_10	147587.000000	1199.962121	0	0
100_20_20	178702.140625	1199.991424	0	0
100_20_2	55236.500000	1199.859952	0	0
100_20_5	126688.625000	1199.940764	0	0
100_2_10	7324.218750	1199.909717	0	0
100_2_20	14918.750000	1199.883016	0	0
100_2_2	19.250000	1199.613684	0	0
100_2_5	1457.625000	1199.990667	0	0
100_5_10	57249.062500	1199.901572	0	0
100_5_20	71761.750000	1199.948868	0	0
100_5_2	2446.750000	1199.994422	0	0
100_5_5	20535.562500	1199.865525	0	0
30_10_10	84694.304688	1199.840389	0	0
30_10_20	116356.164062	1199.806549	0	0
30_10_2	35838.562500	12.373006	0	0
30_10_5	62020.562500	1199.885454	0	0
30_20_10	131779.656250	1199.899823	0	0
30_20_20	141482.078125	1199.833596	0	0
30_20_2	78879.937500	20.805497	0	0
30_20_5	114675.718750	1199.872154	0	0
30_2_10	15805.828125	476.004269	0	0
30_2_20	62110.281250	1199.938795	0	0
30_2_2	10.812500	1200.003205	0	0
30_2_5	1356.062500	1199.971095	0	0
30_5_10	50024.914062	1199.763159	0	0
30_5_20	90730.859375	1199.855867	0	0
30_5_2	2027.562500	72.363201	0	0
30_5_5	21117.609375	444.821637	0	0
40_10_10	88056.359375	1199.890248	0	0
40_10_20	99694.796875	1199.960945	0	0
40_10_2	16516.250000	598.587808	0	0
40_10_5	61542.562500	1199.991682	0	0
40_20_10	138342.625000	1199.927612	0	0
40_20_20	123747.648438	1199.944009	0	0
40_20_2	63771.875000	676.255154	0	0
40_20_5	116379.906250	1199.910671	0	0
40_2_10	8903.500000	1199.908511	0	0
40_2_20	35259.234375	1199.844571	0	0
40_2_2	28.625000	1199.879579	0	0
40_2_5	2983.062500	1199.966349	0	0
40_5_10	55902.015625	1199.893034	0	0
40_5_20	70895.781250	1199.913502	0	0
40_5_2	3593.000000	1199.994679	0	0
40_5_5	22522.750000	1199.832877	0	0
500_10_10	98007.750000	1200.006280	0	0
500_10_20	128460.875000	1200.094621	0	0
500_10_2	20071.000000	1199.985129	0	0
500_10_5	70050.000000	1199.960748	0	0
500_20_10	139766.250000	1200.015232	0	0
500_20_20	184309.500000	1200.176952	0	0
500_20_2	60784.000000	1199.957701	0	0
500_20_5	122598.500000	1199.206115	0	0
500_2_10	5202.000000	1191.711883	0	0
500_2_20	10251.750000	1199.968707	0	0
500_2_2	19.000000	1199.908967	0	0
500_2_5	704.000000	1200.005057	0	0
500_5_10	40919.250000	1199.989864	0	0
500_5_20	60015.500000	1199.682719	0	0
500_5_2	3685.000000	1199.873251	0	0
500_5_5	24145.000000	1191.726995	0	0
50_10_10	92020.593750	1199.555829	0	0
50_10_20	119480.617188	1199.859114	0	0
50_10_2	16173.500000	1199.887102	0	0
50_10_5	65332.937500	1199.957711	0	0
50_20_10	139146.375000	1199.944384	0	0
50_20_20	155557.140625	1199.935049	0	0
50_20_2	52826.375000	1199.857975	0	0
50_20_5	123520.031250	1199.924965	0	0
50_2_10	8230.109375	1199.897651	0	0
50_2_20	19844.148438	1199.853024	0	0
50_2_2	0.875000	1199.873079	0	0
50_2_5	1995.062500	1199.992698	0	0
50_5_10	54077.156250	1199.833641	0	0
50_5_20	76217.023438	1199.935839	0	0
50_5_2	926.250000	1199.977423	0	0
50_5_5	26348.125000	1199.872455	0	0
