100_10_2	19374.434000	600.000573	0	0
100_20_2	49820.900000	599.995403	0	0
100_2_2	3.913000	600.002884	0	0
100_5_2	2831.944000	600.003902	0	0
500_10_2	20865.981000	600.009926	0	0
500_20_2	62739.316000	600.018455	0	0
500_2_2	4.761000	599.950067	0	0
500_5_2	2730.849000	600.011121	0	0
50_10_2	19560.316000	599.999487	0	0
50_20_2	56089.632000	599.994819	0	0
50_2_2	12.465000	599.999378	0	0
50_5_2	3212.029000	600.003036	0	0
