file	obj	time	gap	valid
100_10_2	15404.882000	599.886477	0	0
100_20_2	58128.360000	600.003300	0	0
100_2_2	5.231000	600.002954	0	0
100_5_2	2851.534000	599.853083	0	0
500_10_2	19180.032000	600.005656	0	0
500_20_2	63364.387000	600.009070	0	0
500_2_2	8.618000	600.008025	0	0
500_5_2	1903.708000	600.004106	0	0
50_10_2	19619.579000	599.996131	0	0
50_20_2	50560.864000	599.997829	0	0
50_2_2	12.245000	600.002326	0	0
50_5_2	2708.911000	600.003372	0	0
